X,ScientificName,latitude,longitude,GRA,MAC,MCC,RMM,SAG,SCR
10627,Oligosoma aff. polychroma Clade 5,-43.83585224,172.5764536,1,0,0,0,0,0
10628,Oligosoma aff. polychroma Clade 5,-43.98868456,173.0744416,1,0,0,0,0,0
10629,Oligosoma aff. polychroma Clade 5,-43.86735163,172.9233365,1,0,0,0,0,0
10630,Oligosoma aff. polychroma Clade 5,-43.78560142,173.055271,1,0,0,0,0,0
10631,Oligosoma aff. polychroma Clade 5,-43.9052105,173.0248534,1,0,0,0,0,0
10632,Oligosoma aff. polychroma Clade 5,-43.73420654,173.067077,1,0,0,0,0,0
10633,Oligosoma aff. polychroma Clade 5,-45.02344826,170.3821055,1,0,0,0,0,0
10634,Oligosoma aff. polychroma Clade 5,-45.249428,170.624857,1,0,0,0,0,0
10635,Oligosoma aff. polychroma Clade 5,-44.61827137,169.719942,1,0,0,0,0,0
10636,Oligosoma aff. polychroma Clade 5,-44.66482817,169.6145534,1,0,0,0,0,0
10637,Oligosoma aff. polychroma Clade 5,-43.50740908,172.5677045,1,0,0,0,0,0
10638,Oligosoma aff. polychroma Clade 5,-43.5827259,172.7179179,1,0,0,0,0,0
10639,Oligosoma aff. polychroma Clade 5,-45.32758421,170.0059107,1,0,0,0,0,0
10640,Oligosoma aff. polychroma Clade 5,-45.13088568,170.1420291,1,0,0,0,0,0
10641,Oligosoma aff. polychroma Clade 5,-43.64158421,172.8727725,1,0,0,0,0,0
10642,Oligosoma aff. polychroma Clade 5,-43.7453304,172.7226113,1,0,0,0,0,0
10643,Oligosoma aff. polychroma Clade 5,-46.85288276,168.1273338,1,0,0,0,0,0
10644,Oligosoma aff. polychroma Clade 5,-43.86856754,172.7883947,1,0,0,0,0,0
10645,Oligosoma aff. polychroma Clade 5,-45.26782464,169.1685661,1,0,0,0,0,0
10646,Oligosoma aff. polychroma Clade 5,-43.74263762,170.0065614,1,0,0,0,0,0
10647,Oligosoma aff. polychroma Clade 5,-43.72245804,170.173369,1,0,0,0,0,0
10648,Oligosoma aff. polychroma Clade 5,-43.55026858,172.4523276,1,0,0,0,0,0
10649,Oligosoma aff. polychroma Clade 5,-45.5740182,167.688676,1,0,0,0,0,0
10650,Oligosoma aff. polychroma Clade 5,-45.24090031,168.2243031,1,0,0,0,0,0
10651,Oligosoma aff. polychroma Clade 5,-44.15514329,171.3414489,1,0,0,0,0,0
10652,Oligosoma aff. polychroma Clade 5,-44.71746784,170.3801123,1,0,0,0,0,0
10653,Oligosoma aff. polychroma Clade 5,-44.81696271,170.3849517,1,0,0,0,0,0
10654,Oligosoma aff. polychroma Clade 5,-44.7230112,170.3056065,1,0,0,0,0,0
10655,Oligosoma aff. polychroma Clade 5,-43.70397289,170.3726317,1,0,0,0,0,0
10656,Oligosoma aff. polychroma Clade 5,-43.79489172,170.3260463,1,0,0,0,0,0
10657,Oligosoma aff. polychroma Clade 5,-43.62316019,170.41764,1,0,0,0,0,0
10658,Oligosoma aff. polychroma Clade 5,-43.58476564,170.4107831,1,0,0,0,0,0
10659,Oligosoma aff. polychroma Clade 5,-43.93180389,170.2660763,1,0,0,0,0,0
10660,Oligosoma aff. polychroma Clade 5,-43.6619199,170.3682694,1,0,0,0,0,0
10661,Oligosoma aff. polychroma Clade 5,-43.70674112,170.4042234,1,0,0,0,0,0
10662,Oligosoma aff. polychroma Clade 5,-43.75035028,170.4195661,1,0,0,0,0,0
10663,Oligosoma aff. polychroma Clade 5,-43.70790621,170.4233802,1,0,0,0,0,0
10664,Oligosoma aff. polychroma Clade 5,-43.8343908,170.4207311,1,0,0,0,0,0
10665,Oligosoma aff. polychroma Clade 5,-45.8694001,169.7844259,1,0,0,0,0,0
10666,Oligosoma aff. polychroma Clade 5,-43.78163321,170.4576635,1,0,0,0,0,0
10667,Oligosoma aff. polychroma Clade 5,-43.92469431,170.4279156,1,0,0,0,0,0
10668,Oligosoma aff. polychroma Clade 5,-43.82896279,170.3041068,1,0,0,0,0,0
10669,Oligosoma aff. polychroma Clade 5,-43.89967831,170.4276928,1,0,0,0,0,0
10670,Oligosoma aff. polychroma Clade 5,-43.96145216,170.4322109,1,0,0,0,0,0
10671,Oligosoma aff. polychroma Clade 5,-43.79863895,170.3229446,1,0,0,0,0,0
10672,Oligosoma aff. polychroma Clade 5,-43.79837975,170.3359102,1,0,0,0,0,0
10673,Oligosoma aff. polychroma Clade 5,-43.81370792,170.2919188,1,0,0,0,0,0
10674,Oligosoma aff. polychroma Clade 5,-43.81305934,170.3565342,1,0,0,0,0,0
10675,Oligosoma aff. polychroma Clade 5,-43.3903897,172.5221396,1,0,0,0,0,0
10676,Oligosoma aff. polychroma Clade 5,-43.52378254,172.5229877,1,0,0,0,0,0
10677,Oligosoma aff. polychroma Clade 5,-43.54680825,172.348446,1,0,0,0,0,0
10678,Oligosoma aff. polychroma Clade 5,-44.38423295,170.7484589,1,0,0,0,0,0
10679,Oligosoma aff. polychroma Clade 5,-44.54876582,170.7913492,1,0,0,0,0,0
10680,Oligosoma aff. polychroma Clade 5,-44.61584925,170.5729222,1,0,0,0,0,0
10681,Oligosoma aff. polychroma Clade 5,-44.36200727,170.6556919,1,0,0,0,0,0
10682,Oligosoma aff. polychroma Clade 5,-44.46083919,170.7314698,1,0,0,0,0,0
10683,Oligosoma aff. polychroma Clade 5,-44.4538971,170.7378158,1,0,0,0,0,0
10684,Oligosoma aff. polychroma Clade 5,-44.47513191,170.7325419,1,0,0,0,0,0
10685,Oligosoma aff. polychroma Clade 5,-43.40907987,172.3588937,1,0,0,0,0,0
10686,Oligosoma aff. polychroma Clade 5,-43.57151592,172.3495746,1,0,0,0,0,0
10687,Oligosoma aff. polychroma Clade 5,-43.36110423,172.481373,1,0,0,0,0,0
10688,Oligosoma aff. polychroma Clade 5,-43.36481219,172.3911738,1,0,0,0,0,0
10689,Oligosoma aff. polychroma Clade 5,-43.37525119,172.3647613,1,0,0,0,0,0
10690,Oligosoma aff. polychroma Clade 5,-43.41504876,172.3220105,1,0,0,0,0,0
10691,Oligosoma aff. polychroma Clade 5,-43.44471086,172.3929954,1,0,0,0,0,0
10692,Oligosoma aff. polychroma Clade 5,-43.53563583,172.3907949,1,0,0,0,0,0
10693,Oligosoma aff. polychroma Clade 5,-44.29298856,170.6597653,1,0,0,0,0,0
10694,Oligosoma aff. polychroma Clade 5,-44.47325407,170.599169,1,0,0,0,0,0
10695,Oligosoma aff. polychroma Clade 5,-44.08142313,170.5675209,1,0,0,0,0,0
10696,Oligosoma aff. polychroma Clade 5,-43.49709436,172.3646006,1,0,0,0,0,0
10697,Oligosoma aff. polychroma Clade 5,-43.5348418,172.2523758,1,0,0,0,0,0
10698,Oligosoma aff. polychroma Clade 5,-43.38690216,172.3837078,1,0,0,0,0,0
10699,Oligosoma aff. polychroma Clade 5,-43.40431748,172.3357713,1,0,0,0,0,0
10700,Oligosoma aff. polychroma Clade 5,-43.38140836,172.2907364,1,0,0,0,0,0
10701,Oligosoma aff. polychroma Clade 5,-43.38262493,172.4054515,1,0,0,0,0,0
10702,Oligosoma aff. polychroma Clade 5,-43.37794644,172.3158535,1,0,0,0,0,0
10703,Oligosoma aff. polychroma Clade 5,-43.57815458,172.3569454,1,0,0,0,0,0
10704,Oligosoma aff. polychroma Clade 5,-43.44582878,172.441282,1,0,0,0,0,0
10705,Oligosoma aff. polychroma Clade 5,-43.38942109,172.485034,1,0,0,0,0,0
10706,Oligosoma aff. polychroma Clade 5,-43.426838,172.44183,1,0,0,0,0,0
10707,Oligosoma aff. polychroma Clade 5,-43.45971084,172.2411197,1,0,0,0,0,0
10708,Oligosoma aff. polychroma Clade 5,-43.53471312,172.25112,1,0,0,0,0,0
10709,Oligosoma aff. polychroma Clade 5,-43.49223089,172.2631589,1,0,0,0,0,0
10710,Oligosoma aff. polychroma Clade 5,-43.3711868,172.2856846,1,0,0,0,0,0
10711,Oligosoma aff. polychroma Clade 5,-43.57626722,172.3374224,1,0,0,0,0,0
10712,Oligosoma aff. polychroma Clade 5,-43.54388446,172.3587372,1,0,0,0,0,0
10713,Oligosoma aff. polychroma Clade 5,-43.43599766,172.5081671,1,0,0,0,0,0
10714,Oligosoma aff. polychroma Clade 5,-43.57992631,172.4050304,1,0,0,0,0,0
10715,Oligosoma aff. polychroma Clade 5,-43.52523953,172.2818894,1,0,0,0,0,0
10716,Oligosoma aff. polychroma Clade 5,-43.44037111,172.4132879,1,0,0,0,0,0
10717,Oligosoma aff. polychroma Clade 5,-44.2506853,170.649958,1,0,0,0,0,0
10718,Oligosoma aff. polychroma Clade 5,-44.17394079,170.5925584,1,0,0,0,0,0
10719,Oligosoma aff. polychroma Clade 5,-44.16997631,170.5572999,1,0,0,0,0,0
10720,Oligosoma aff. polychroma Clade 5,-43.38726112,172.3316352,1,0,0,0,0,0
10721,Oligosoma aff. polychroma Clade 5,-44.31274516,170.6221591,1,0,0,0,0,0
10722,Oligosoma aff. polychroma Clade 5,-44.31571249,170.6574588,1,0,0,0,0,0
10723,Oligosoma aff. polychroma Clade 5,-44.33491264,170.4932349,1,0,0,0,0,0
10724,Oligosoma aff. polychroma Clade 5,-44.19200123,170.6770643,1,0,0,0,0,0
10725,Oligosoma aff. polychroma Clade 5,-43.65346582,170.6142092,1,0,0,0,0,0
10726,Oligosoma aff. polychroma Clade 5,-43.70798913,170.637433,1,0,0,0,0,0
10727,Oligosoma aff. polychroma Clade 5,-44.07817148,170.5258197,1,0,0,0,0,0
10728,Oligosoma aff. polychroma Clade 5,-43.87789339,170.6265807,1,0,0,0,0,0
10729,Oligosoma aff. polychroma Clade 5,-43.45788551,172.5406582,1,0,0,0,0,0
10730,Oligosoma aff. polychroma Clade 5,-43.52280024,172.5246993,1,0,0,0,0,0
10731,Oligosoma aff. polychroma Clade 5,-43.52380622,172.55153,1,0,0,0,0,0
10732,Oligosoma aff. polychroma Clade 5,-44.14927828,170.2662647,1,0,0,0,0,0
10733,Oligosoma aff. polychroma Clade 5,-44.2338338,170.2559942,1,0,0,0,0,0
10734,Oligosoma aff. polychroma Clade 5,-44.25782108,170.1738889,1,0,0,0,0,0
10735,Oligosoma aff. polychroma Clade 5,-44.20631525,170.1957809,1,0,0,0,0,0
10736,Oligosoma aff. polychroma Clade 5,-44.21921776,170.1145805,1,0,0,0,0,0
10737,Oligosoma aff. polychroma Clade 5,-43.52138636,172.3865516,1,0,0,0,0,0
10738,Oligosoma aff. polychroma Clade 5,-44.39920825,170.4840129,1,0,0,0,0,0
10739,Oligosoma aff. polychroma Clade 5,-44.28837752,170.5705475,1,0,0,0,0,0
10740,Oligosoma aff. polychroma Clade 5,-44.32344942,170.4404958,1,0,0,0,0,0
10741,Oligosoma aff. polychroma Clade 5,-44.40593869,170.4586826,1,0,0,0,0,0
10742,Oligosoma aff. polychroma Clade 5,-44.42967391,170.3615753,1,0,0,0,0,0
10743,Oligosoma aff. polychroma Clade 5,-44.45810455,170.3907772,1,0,0,0,0,0
10744,Oligosoma aff. polychroma Clade 5,-44.37247147,170.324603,1,0,0,0,0,0
10745,Oligosoma aff. polychroma Clade 5,-44.42581641,170.4617299,1,0,0,0,0,0
10746,Oligosoma aff. polychroma Clade 5,-44.18278371,170.5080181,1,0,0,0,0,0
10747,Oligosoma aff. polychroma Clade 5,-44.36734563,170.3540786,1,0,0,0,0,0
10748,Oligosoma aff. polychroma Clade 5,-44.29404238,170.4912154,1,0,0,0,0,0
10749,Oligosoma aff. polychroma Clade 5,-44.30659372,170.4693498,1,0,0,0,0,0
10750,Oligosoma aff. polychroma Clade 5,-44.36215898,170.5222633,1,0,0,0,0,0
10751,Oligosoma aff. polychroma Clade 5,-44.42576409,170.4600667,1,0,0,0,0,0
10752,Oligosoma aff. polychroma Clade 5,-44.48015313,170.4275541,1,0,0,0,0,0
10753,Oligosoma aff. polychroma Clade 5,-45.36516065,168.7042477,1,0,0,0,0,0
10754,Oligosoma aff. polychroma Clade 5,-45.25579667,168.8038192,1,0,0,0,0,0
10755,Oligosoma aff. polychroma Clade 5,-45.19031948,168.8901121,1,0,0,0,0,0
10756,Oligosoma aff. polychroma Clade 5,-45.10333406,168.7566711,1,0,0,0,0,0
10757,Oligosoma aff. polychroma Clade 5,-45.35640102,168.8420499,1,0,0,0,0,0
10758,Oligosoma aff. polychroma Clade 5,-45.19232437,168.8606605,1,0,0,0,0,0
10759,Oligosoma aff. polychroma Clade 5,-45.23238311,168.8390856,1,0,0,0,0,0
10760,Oligosoma aff. polychroma Clade 5,-45.39264215,168.8567553,1,0,0,0,0,0
10761,Oligosoma aff. polychroma Clade 5,-45.64715727,167.4644254,1,0,0,0,0,0
10762,Oligosoma aff. polychroma Clade 5,-45.75382304,167.5188479,1,0,0,0,0,0
10763,Oligosoma aff. polychroma Clade 5,-45.24541119,168.224245,1,0,0,0,0,0
10764,Oligosoma aff. polychroma Clade 5,-45.72638246,170.6513328,1,0,0,0,0,0
10765,Oligosoma aff. polychroma Clade 5,-44.55942504,171.0636611,1,0,0,0,0,0
10766,Oligosoma aff. polychroma Clade 5,-44.2578369,171.1120277,1,0,0,0,0,0
10767,Oligosoma aff. polychroma Clade 5,-44.28061956,171.0576955,1,0,0,0,0,0
10768,Oligosoma aff. polychroma Clade 5,-44.30956419,171.0373341,1,0,0,0,0,0
10769,Oligosoma aff. polychroma Clade 5,-44.40772708,171.0620892,1,0,0,0,0,0
10770,Oligosoma aff. polychroma Clade 5,-44.47977527,171.0289474,1,0,0,0,0,0
10771,Oligosoma aff. polychroma Clade 5,-44.38232516,171.0370638,1,0,0,0,0,0
10772,Oligosoma aff. polychroma Clade 5,-44.46857837,171.0667439,1,0,0,0,0,0
10773,Oligosoma aff. polychroma Clade 5,-44.05544251,171.2542491,1,0,0,0,0,0
10774,Oligosoma aff. polychroma Clade 5,-44.54502036,171.0551432,1,0,0,0,0,0
10775,Oligosoma aff. polychroma Clade 5,-44.46945976,171.1393145,1,0,0,0,0,0
10776,Oligosoma aff. polychroma Clade 5,-43.96602593,171.3272945,1,0,0,0,0,0
10777,Oligosoma aff. polychroma Clade 5,-44.13618679,171.311554,1,0,0,0,0,0
10778,Oligosoma aff. polychroma Clade 5,-44.00546362,171.3110078,1,0,0,0,0,0
10779,Oligosoma aff. polychroma Clade 5,-44.08588962,171.2968514,1,0,0,0,0,0
10780,Oligosoma aff. polychroma Clade 5,-44.05334127,171.3516888,1,0,0,0,0,0
10781,Oligosoma aff. polychroma Clade 5,-43.96660994,171.3303429,1,0,0,0,0,0
10782,Oligosoma aff. polychroma Clade 5,-43.98221528,171.3284098,1,0,0,0,0,0
10783,Oligosoma aff. polychroma Clade 5,-44.18948877,171.3752002,1,0,0,0,0,0
10784,Oligosoma aff. polychroma Clade 5,-44.00954831,171.2876066,1,0,0,0,0,0
10785,Oligosoma aff. polychroma Clade 5,-44.08075901,171.4133063,1,0,0,0,0,0
10786,Oligosoma aff. polychroma Clade 5,-44.08163763,171.3278451,1,0,0,0,0,0
10787,Oligosoma aff. polychroma Clade 5,-44.21258912,171.2940011,1,0,0,0,0,0
10788,Oligosoma aff. polychroma Clade 5,-44.19428624,171.4023075,1,0,0,0,0,0
10789,Oligosoma aff. polychroma Clade 5,-44.01697577,171.2767078,1,0,0,0,0,0
10790,Oligosoma aff. polychroma Clade 5,-44.030982,171.2736019,1,0,0,0,0,0
10791,Oligosoma aff. polychroma Clade 5,-44.78098091,169.7768511,1,0,0,0,0,0
10792,Oligosoma aff. polychroma Clade 5,-46.53173167,168.5652332,1,0,0,0,0,0
10793,Oligosoma aff. polychroma Clade 5,-46.48611164,168.5037694,1,0,0,0,0,0
10794,Oligosoma aff. polychroma Clade 5,-46.54024944,168.5836832,1,0,0,0,0,0
10795,Oligosoma aff. polychroma Clade 5,-46.5632964,168.5204228,1,0,0,0,0,0
10796,Oligosoma aff. polychroma Clade 5,-46.56496767,168.4756442,1,0,0,0,0,0
10797,Oligosoma aff. polychroma Clade 5,-44.44763102,171.0233987,1,0,0,0,0,0
10798,Oligosoma aff. polychroma Clade 5,-44.43766576,170.9510401,1,0,0,0,0,0
10799,Oligosoma aff. polychroma Clade 5,-46.53852488,168.4679112,1,0,0,0,0,0
10800,Oligosoma aff. polychroma Clade 5,-46.51568088,168.7775351,1,0,0,0,0,0
10801,Oligosoma aff. polychroma Clade 5,-46.70327075,168.6923363,1,0,0,0,0,0
10802,Oligosoma aff. polychroma Clade 5,-46.63713893,168.8015493,1,0,0,0,0,0
10803,Oligosoma aff. polychroma Clade 5,-46.46993022,168.7912763,1,0,0,0,0,0
10804,Oligosoma aff. polychroma Clade 5,-46.53192414,168.4473279,1,0,0,0,0,0
10805,Oligosoma aff. polychroma Clade 5,-46.62577356,168.4488614,1,0,0,0,0,0
10806,Oligosoma aff. polychroma Clade 5,-44.49212928,171.2046268,1,0,0,0,0,0
10807,Oligosoma aff. polychroma Clade 5,-44.47387685,171.106917,1,0,0,0,0,0
10808,Oligosoma aff. polychroma Clade 5,-44.50552675,170.9159543,1,0,0,0,0,0
10809,Oligosoma aff. polychroma Clade 5,-44.34144308,171.0661394,1,0,0,0,0,0
10810,Oligosoma aff. polychroma Clade 5,-44.32184492,170.9802822,1,0,0,0,0,0
10811,Oligosoma aff. polychroma Clade 5,-44.45818608,171.0933119,1,0,0,0,0,0
10812,Oligosoma aff. polychroma Clade 5,-44.33649773,170.9852267,1,0,0,0,0,0
10813,Oligosoma aff. polychroma Clade 5,-44.44012542,171.1383172,1,0,0,0,0,0
10814,Oligosoma aff. polychroma Clade 5,-44.307245,170.9605921,1,0,0,0,0,0
10815,Oligosoma aff. polychroma Clade 5,-44.44370251,170.9909579,1,0,0,0,0,0
10816,Oligosoma aff. polychroma Clade 5,-44.38582929,171.068937,1,0,0,0,0,0
10817,Oligosoma aff. polychroma Clade 5,-44.42980261,171.0561033,1,0,0,0,0,0
10818,Oligosoma aff. polychroma Clade 5,-44.39858467,171.0758983,1,0,0,0,0,0
10819,Oligosoma aff. polychroma Clade 5,-44.46280309,171.0872375,1,0,0,0,0,0
10820,Oligosoma aff. polychroma Clade 5,-44.38344723,171.0100848,1,0,0,0,0,0
10821,Oligosoma aff. polychroma Clade 5,-44.44132323,171.0762062,1,0,0,0,0,0
10822,Oligosoma aff. polychroma Clade 5,-44.45333221,171.1692411,1,0,0,0,0,0
10823,Oligosoma aff. polychroma Clade 5,-44.31771259,170.9735755,1,0,0,0,0,0
10824,Oligosoma aff. polychroma Clade 5,-44.31626102,170.9717675,1,0,0,0,0,0
10825,Oligosoma aff. polychroma Clade 5,-44.47417304,171.0367896,1,0,0,0,0,0
10826,Oligosoma aff. polychroma Clade 5,-44.48948973,170.9721132,1,0,0,0,0,0
10827,Oligosoma aff. polychroma Clade 5,-44.33407084,171.0544651,1,0,0,0,0,0
10828,Oligosoma aff. polychroma Clade 5,-44.22369802,170.9548215,1,0,0,0,0,0
10829,Oligosoma aff. polychroma Clade 5,-44.26034412,170.9422377,1,0,0,0,0,0
10830,Oligosoma aff. polychroma Clade 5,-44.24000309,171.0582961,1,0,0,0,0,0
10831,Oligosoma aff. polychroma Clade 5,-44.39977299,171.0857208,1,0,0,0,0,0
10832,Oligosoma aff. polychroma Clade 5,-44.22744895,170.9676754,1,0,0,0,0,0
10833,Oligosoma aff. polychroma Clade 5,-44.45200571,170.9536337,1,0,0,0,0,0
10834,Oligosoma aff. polychroma Clade 5,-44.32854188,170.925339,1,0,0,0,0,0
10835,Oligosoma aff. polychroma Clade 5,-44.25852084,171.0073308,1,0,0,0,0,0
10836,Oligosoma aff. polychroma Clade 5,-44.10719893,171.1159282,1,0,0,0,0,0
10837,Oligosoma aff. polychroma Clade 5,-44.08618061,171.1133498,1,0,0,0,0,0
10838,Oligosoma aff. polychroma Clade 5,-44.51086676,171.1583416,1,0,0,0,0,0
10839,Oligosoma aff. polychroma Clade 5,-44.1889653,171.0905785,1,0,0,0,0,0
10840,Oligosoma aff. polychroma Clade 5,-44.11721991,170.9537159,1,0,0,0,0,0
10841,Oligosoma aff. polychroma Clade 5,-44.20288104,170.9821831,1,0,0,0,0,0
10842,Oligosoma aff. polychroma Clade 5,-44.39698782,171.2619488,1,0,0,0,0,0
10843,Oligosoma aff. polychroma Clade 5,-44.50984234,171.0353107,1,0,0,0,0,0
10844,Oligosoma aff. polychroma Clade 5,-44.24957209,170.9355154,1,0,0,0,0,0
10845,Oligosoma aff. polychroma Clade 5,-44.09291965,170.9680291,1,0,0,0,0,0
10846,Oligosoma aff. polychroma Clade 5,-44.1999162,170.99148,1,0,0,0,0,0
10847,Oligosoma aff. polychroma Clade 5,-44.09765913,171.1248279,1,0,0,0,0,0
10848,Oligosoma aff. polychroma Clade 5,-44.22387141,171.0458297,1,0,0,0,0,0
10849,Oligosoma aff. polychroma Clade 5,-44.0122506,171.0958904,1,0,0,0,0,0
10850,Oligosoma aff. polychroma Clade 5,-44.0997732,171.1173703,1,0,0,0,0,0
10851,Oligosoma aff. polychroma Clade 5,-44.1564782,171.0979378,1,0,0,0,0,0
10852,Oligosoma aff. polychroma Clade 5,-44.29360112,171.0645038,1,0,0,0,0,0
10853,Oligosoma aff. polychroma Clade 5,-44.24974985,171.0618076,1,0,0,0,0,0
10854,Oligosoma aff. polychroma Clade 5,-44.21412167,171.0396793,1,0,0,0,0,0
10855,Oligosoma aff. polychroma Clade 5,-44.54537459,170.9625876,1,0,0,0,0,0
10856,Oligosoma aff. polychroma Clade 5,-44.52521962,171.0665095,1,0,0,0,0,0
10857,Oligosoma aff. polychroma Clade 5,-44.51232383,171.0164135,1,0,0,0,0,0
10858,Oligosoma aff. polychroma Clade 5,-44.40412036,171.0103293,1,0,0,0,0,0
10859,Oligosoma aff. polychroma Clade 5,-44.40009017,170.9962013,1,0,0,0,0,0
10860,Oligosoma aff. polychroma Clade 5,-44.52318354,171.0443108,1,0,0,0,0,0
10861,Oligosoma aff. polychroma Clade 5,-44.38471459,171.0331477,1,0,0,0,0,0
10862,Oligosoma aff. polychroma Clade 5,-44.31265566,171.0529713,1,0,0,0,0,0
10863,Oligosoma aff. polychroma Clade 5,-44.26173214,170.9596862,1,0,0,0,0,0
10864,Oligosoma aff. polychroma Clade 5,-44.22347602,170.9292056,1,0,0,0,0,0
10865,Oligosoma aff. polychroma Clade 5,-44.08062959,171.0508453,1,0,0,0,0,0
10866,Oligosoma aff. polychroma Clade 5,-44.19259303,171.182645,1,0,0,0,0,0
10867,Oligosoma aff. polychroma Clade 5,-44.09902684,171.1319521,1,0,0,0,0,0
10868,Oligosoma aff. polychroma Clade 5,-44.30143465,171.0169349,1,0,0,0,0,0
10869,Oligosoma aff. polychroma Clade 5,-44.33258647,171.0035603,1,0,0,0,0,0
10870,Oligosoma aff. polychroma Clade 5,-44.32994774,170.9903532,1,0,0,0,0,0
10871,Oligosoma aff. polychroma Clade 5,-44.35868272,170.944524,1,0,0,0,0,0
10872,Oligosoma aff. polychroma Clade 5,-44.40303243,170.9107559,1,0,0,0,0,0
10873,Oligosoma aff. polychroma Clade 5,-44.40238822,170.9810412,1,0,0,0,0,0
10874,Oligosoma aff. polychroma Clade 5,-44.52869662,170.9325579,1,0,0,0,0,0
10875,Oligosoma aff. polychroma Clade 5,-44.49530705,171.0816134,1,0,0,0,0,0
10876,Oligosoma aff. polychroma Clade 5,-44.3740973,170.8912823,1,0,0,0,0,0
10877,Oligosoma aff. polychroma Clade 5,-44.38478807,171.2014793,1,0,0,0,0,0
10878,Oligosoma aff. polychroma Clade 5,-44.4364469,170.9117593,1,0,0,0,0,0
10879,Oligosoma aff. polychroma Clade 5,-44.35709973,170.4897228,1,0,0,0,0,0
10880,Oligosoma aff. polychroma Clade 5,-44.53074993,170.4185794,1,0,0,0,0,0
10881,Oligosoma aff. polychroma Clade 5,-44.53946819,170.4716876,1,0,0,0,0,0
10882,Oligosoma aff. polychroma Clade 5,-43.845087,172.3249266,1,0,0,0,0,0
10883,Oligosoma aff. polychroma Clade 5,-43.81354741,172.5958193,1,0,0,0,0,0
10884,Oligosoma aff. polychroma Clade 5,-43.94825983,172.386813,1,0,0,0,0,0
10885,Oligosoma aff. polychroma Clade 5,-43.73162575,172.3196004,1,0,0,0,0,0
10886,Oligosoma aff. polychroma Clade 5,-43.80744744,172.3925102,1,0,0,0,0,0
10887,Oligosoma aff. polychroma Clade 5,-43.75829924,172.3489706,1,0,0,0,0,0
10888,Oligosoma aff. polychroma Clade 5,-43.83958661,172.3570767,1,0,0,0,0,0
10889,Oligosoma aff. polychroma Clade 5,-43.74711111,172.3306464,1,0,0,0,0,0
10890,Oligosoma aff. polychroma Clade 5,-43.78935524,172.4624919,1,0,0,0,0,0
10891,Oligosoma aff. polychroma Clade 5,-43.78559415,172.3171556,1,0,0,0,0,0
10892,Oligosoma aff. polychroma Clade 5,-43.74785931,172.4646352,1,0,0,0,0,0
10893,Oligosoma aff. polychroma Clade 5,-43.86269345,172.4985442,1,0,0,0,0,0
10894,Oligosoma aff. polychroma Clade 5,-43.84800979,172.408848,1,0,0,0,0,0
10895,Oligosoma aff. polychroma Clade 5,-43.9746663,172.4747372,1,0,0,0,0,0
10896,Oligosoma aff. polychroma Clade 5,-43.91830616,172.4435393,1,0,0,0,0,0
10897,Oligosoma aff. polychroma Clade 5,-43.72974074,172.3399901,1,0,0,0,0,0
10898,Oligosoma aff. polychroma Clade 5,-43.9237874,172.7308954,1,0,0,0,0,0
10899,Oligosoma aff. polychroma Clade 5,-43.83627873,172.7403283,1,0,0,0,0,0
10900,Oligosoma aff. polychroma Clade 5,-43.87356461,172.3369569,1,0,0,0,0,0
10901,Oligosoma aff. polychroma Clade 5,-43.78779109,172.3862899,1,0,0,0,0,0
10902,Oligosoma aff. polychroma Clade 5,-43.80021633,172.4421973,1,0,0,0,0,0
10903,Oligosoma aff. polychroma Clade 5,-43.83039409,172.3594721,1,0,0,0,0,0
10904,Oligosoma aff. polychroma Clade 5,-43.88295686,172.3679496,1,0,0,0,0,0
10905,Oligosoma aff. polychroma Clade 5,-43.75546167,172.4276852,1,0,0,0,0,0
10906,Oligosoma aff. polychroma Clade 5,-43.8468631,172.4703799,1,0,0,0,0,0
10907,Oligosoma aff. polychroma Clade 5,-43.91061813,172.4106083,1,0,0,0,0,0
10908,Oligosoma aff. polychroma Clade 5,-43.73834665,172.4349789,1,0,0,0,0,0
10909,Oligosoma aff. polychroma Clade 5,-43.92257361,172.412212,1,0,0,0,0,0
10910,Oligosoma aff. polychroma Clade 5,-43.86048973,172.4361453,1,0,0,0,0,0
10911,Oligosoma aff. polychroma Clade 5,-43.77412567,172.7370977,1,0,0,0,0,0
10912,Oligosoma aff. polychroma Clade 5,-44.29130014,171.3384023,1,0,0,0,0,0
10913,Oligosoma aff. polychroma Clade 5,-46.41992683,167.8414458,1,0,0,0,0,0
10914,Oligosoma aff. polychroma Clade 5,-43.69459573,172.6145488,1,0,0,0,0,0
10915,Oligosoma aff. polychroma Clade 5,-44.33937739,170.8342237,1,0,0,0,0,0
10916,Oligosoma aff. polychroma Clade 5,-44.33704573,170.7868925,1,0,0,0,0,0
10917,Oligosoma aff. polychroma Clade 5,-44.05971817,171.4223473,1,0,0,0,0,0
10918,Oligosoma aff. polychroma Clade 5,-44.09819071,171.3622609,1,0,0,0,0,0
10919,Oligosoma aff. polychroma Clade 5,-44.0506941,171.3988267,1,0,0,0,0,0
10920,Oligosoma aff. polychroma Clade 5,-44.02140826,171.3573782,1,0,0,0,0,0
10921,Oligosoma aff. polychroma Clade 5,-44.20921651,171.4122917,1,0,0,0,0,0
10922,Oligosoma aff. polychroma Clade 5,-44.19661417,171.4202458,1,0,0,0,0,0
10923,Oligosoma aff. polychroma Clade 5,-44.06360873,171.3433131,1,0,0,0,0,0
